Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
1838.2334392185164	-0.10884019825607538	-1.5889315103541617E-6	-1.975199514379104	1.7804651682626327E-7	-2.1749647349119186	1.7510625928508013E-7	-1.941929364843028	1.5974967169819635E-7	-2.5093365518583193	2.1178794338935672E-7	-3.2726320028305054	1.6602811574193755E-7	-2.122096063999029	1.6818799031523876E-7
1839.1671921277016	-0.053227245807647705	-1.6080938868970654E-6	-1.9295714478939772	2.1481509057796736E-7	-2.1176627449691297	2.2713652376071727E-7	-1.8606949927551406	1.4456293040033684E-7	-2.290777900152736	2.51783066968495E-7	-3.0880348723043096	1.6685305419332193E-7	-2.185978270494021	5.203675803494882E-8
1840.1009212132674	-0.1309318169951439	-1.5528556890886925E-6	-1.8852309044450521	1.6434861605866256E-7	-2.1751583851873875	1.401367132619223E-7	-1.8849049966250147	1.6934901107735383E-7	-2.4917823241816626	2.3607065694583216E-7	-3.1038510420105676	1.2007331577233629E-7	-2.4044923128990026	-3.69933724804082E-8
1841.034652755735	-0.03473444934934378	-1.587480342368742E-6	-1.880818812797467	1.9759234661312353E-7	-2.101373292505741	2.2064486807145292E-7	-1.9722365577306067	2.0373750004016157E-7	-2.385463007622295	2.348213214719045E-7	-3.1244668703187597	1.737163589913724E-7	-2.075243248962439	1.0108334651936092E-7
1841.9683905730212	-0.05089353956282139	-1.5522742478207298E-6	-1.9712202878048022	1.790245692644013E-7	-2.088367235660553	1.903097111824101E-7	-1.964604792850358	1.8035983684601777E-7	-2.434897160364522	1.0702026814320641E-7	-3.10251420262185	1.7297082733315418E-7	-2.466824069046057	-2.2649748924078263E-8
1842.9021544078548	-0.27395384199917316	-1.5579276564450534E-6	-2.0113984066993	1.9038711195559234E-7	-2.2155649073421957	1.8143476940364243E-7	-2.0796533578208516	1.9957317947864135E-7	-2.4520675200555058	1.8792877887932981E-7	-3.2325718958269465	1.854789121826558E-7	-2.0485413441291223	2.391964563986434E-7
1843.8359085988964	-0.18034537229686975	-1.5550608160339388E-6	-2.0345330499112606	1.8712543261740762E-7	-2.3060561500489714	1.9170800311113382E-7	-2.068835251033306	1.4846611688509252E-7	-2.5010771916972265	2.1177890765160896E-7	-3.0854299210689287	2.0634566512546082E-7	-2.3494312058274565	2.0009407259023086E-7
1844.7696647901491	-0.13436313066631556	-1.580381628202396E-6	-2.0600807120402655	2.1463375897529352E-7	-2.2843363255262377	2.4625450344007544E-7	-2.033494631094592	1.7724709423698004E-7	-2.5700895579324827	2.0705751918676722E-7	-3.430043752220544	3.013246394749662E-7	-2.288365416228771	-5.72939028329006E-9
1845.7034231811713	-0.18681707698851824	-1.5548397131390484E-6	-2.1188494097441435	2.0695534083811293E-7	-2.3842739447951318	2.0380055071225322E-7	-2.079412923327514	1.4584088165234656E-7	-2.562820306254758	2.5233305268337024E-7	-3.12510646879673	2.583380987661435E-7	-2.261427763562936	3.426437057102807E-8
1846.6372177071505	-0.27818478364497423	-1.5687363775681033E-6	-2.0402993857860565	2.1732069791345772E-7	-2.2171357080340384	2.498204943476932E-7	-2.18032882469041	1.9054135358012407E-7	-2.709951880905363	2.491215103503559E-7	-3.1061183417385276	2.6965971035464327E-7	-1.9646388865434206	1.6333152698085399E-7
1847.5709797965253	-0.2715197168290615	-1.5709492478088293E-6	-2.0868923055628934	2.180388145622044E-7	-2.314545237272978	2.286040066239441E-7	-2.1926734979663576	1.9754935434296566E-7	-2.5246222209599285	2.7066592912147996E-7	-3.4181846610524436	2.9407066404626384E-7	-2.1160452875953455	5.549767927371307E-8
1848.5048054618783	-0.23232059739530087	-1.5393652827810737E-6	-2.1956953400125108	2.2526669976287916E-7	-2.2950777895748615	2.43682198549554E-7	-2.0941916704177856	2.485647108503759E-7	-2.5551086217164993	2.224421370354378E-7	-3.120494758540934	1.9551962412684245E-7	-2.238820836521112	-5.346799382534111E-8
1849.4385406863637	-0.3189895413815975	-1.5523466293423504E-6	-2.1996658934901157	2.0682253657931197E-7	-2.410748395323753	1.8593217406933835E-7	-2.217224983232362	1.7683390506771288E-7	-2.5310035422444344	2.824821166705555E-7	-3.2499169422821566	1.9813083014198144E-7	-2.344649468476956	9.336172872359474E-8
1850.3722499533824	-0.2872924478724599	-1.5332486836042137E-6	-2.1723106062660613	2.068344307006064E-7	-2.4406452156603335	1.8075866021230414E-7	-2.257595962711743	2.1075342773349103E-7	-2.6232339466611543	2.2755601460673484E-7	-3.1927904242819007	3.198331992416379E-7	-2.2711112854572444	-6.775421118594791E-8
1851.3060234283118	-0.42521866876631975	-1.524217200644766E-6	-2.2099234480410814	2.1596875021218055E-7	-2.4151669576764108	1.9743339139762406E-7	-2.28112838949476	1.6365145905273713E-7	-2.545183709098233	2.7016607391146805E-7	-3.516728206791661	1.418787509843434E-7	-2.374730035662651	5.4236028286267575E-8
1852.2397602366104	-0.5287867030128837	-1.524266838495616E-6	-2.2109256610274315	2.2685481579104872E-7	-2.50272830799222	2.2375707883624156E-7	-2.2532751262187958	2.199594044726479E-7	-2.526684162517389	1.6196690818721135E-7	-3.2928489805622534	2.6753234249482245E-7	-2.5115156219555783	6.501065819045592E-8
1853.1735540355319	-0.6258320473134518	-1.5137934506125289E-6	-2.2717650340249143	2.1242418798535982E-7	-2.486462327837944	2.3387464529074642E-7	-2.32392612525395	2.0268147049450514E-7	-2.669256100224124	2.5205264153601106E-7	-3.5263332568786363	2.0882248547604326E-7	-2.43642057879613	1.8837796125432732E-7
1854.107294611562	-0.5995980491861701	-1.5235129512735984E-6	-2.371479973817865	2.2155714499377897E-7	-2.5667652301490307	2.0192836818998792E-7	-2.3763926018561636	1.5178370144268232E-7	-2.671775594353676	2.722455791161519E-7	-3.2721245749430223	1.7870739772013738E-7	-2.7168776988983154	5.5046253099087046E-8
1855.0410256373755	-0.46506253723055124	-1.4986938162130374E-6	-2.451400070140759	2.0625783292665782E-7	-2.5175085991621016	2.403692662927663E-7	-2.3986085898109843	2.4256530394113835E-7	-2.833225097093317	1.9706648692497265E-7	-3.4084477831016886	2.4160317887551256E-7	-2.60014617901582	8.369653432983978E-8
1855.9748340017698	-0.6091113016009331	-1.4942036100604487E-6	-2.4040160023917756	2.0953183342098218E-7	-2.5974396876990795	2.481224632834935E-7	-2.3611330400620187	1.8645476106409365E-7	-3.0802890401747494	2.089107739168105E-7	-3.485740916295485	2.184299324763968E-7	-2.6542949218016405	2.0374975905580934E-8
1856.9085839493184	-0.5601682681590319	-1.5178755117796982E-6	-2.529480440542102	2.420370733189042E-7	-2.628165341168642	2.192173395997195E-7	-2.4774425221341	2.4581841880484895E-7	-2.878501216570536	1.8936950453824852E-7	-3.4777411466295067	2.436655641457929E-7	-2.543345563686811	2.6648373842934575E-7
1857.8423410988944	-0.6484676841646433	-1.4652812468359065E-6	-2.500376192231973	2.206627355185581E-7	-2.6374530531466007	1.946209034109803E-7	-2.4033977006162917	2.7220448820819974E-7	-2.8251950633194713	1.6915714388094738E-7	-3.6252194819125263	2.1842708743330733E-7	-2.664466977119446	1.2724137049967168E-7
1858.7760953481063	-0.6952831726521254	-1.4728806739648269E-6	-2.437366751333078	2.6891261995033223E-7	-2.6031090557575225	2.1856909536056173E-7	-2.4731904044747353	2.622473101173366E-7	-2.843241853018602	3.4016045195307506E-7	-3.692463693970984	1.6192288830177762E-7	-2.4649180798576427	1.259091420812282E-7
1859.7098278291076	-0.6569270854815841	-1.4748667683909546E-6	-2.493880625193318	2.7439787758201423E-7	-2.715155805647373	2.6445950364450813E-7	-2.4063958483082906	2.0565795136187962E-7	-2.979686817361249	2.3457679370987908E-7	-3.3531203391877087	2.3713383629129733E-7	-2.786999323620246	1.2870146915859365E-7
1860.6436122937064	-0.6241515390574932	-1.4817543645210532E-6	-2.467210424443086	2.408275844937029E-7	-2.7155978217720986	2.390082518859322E-7	-2.306780567126615	2.86800401554907E-7	-2.7047214036186538	2.585309387731136E-7	-3.5786005888472903	2.1933030486929084E-7	-2.4435784335319815	8.348373104089272E-8
1861.5774843681907	-0.6801932845264673	-1.4909100312773186E-6	-2.510783450677991	2.1870814222418444E-7	-2.6575792722404	2.804986932400139E-7	-2.494114258459636	1.8957684780977475E-7	-2.9152606344885297	2.220923030607421E-7	-3.6131879463791847	2.8229378684861684E-7	-2.4144665690568776	1.1151540182451709E-7
1862.5112119340786	-0.6384944133460522	-1.486332967901927E-6	-2.5499332615484795	2.7423474516447346E-7	-2.7221238039433957	2.5089472703530564E-7	-2.5601275094917844	2.3504794229340536E-7	-2.863155619965659	3.3969712384942174E-7	-3.504169249399142	2.2880680772478074E-7	-2.8523323759436607	6.71377880644982E-8
1863.4449599740424	-0.6925172051414847	-1.4901310650985403E-6	-2.509295443072915	2.7123738111515584E-7	-2.643525652587414	2.393720076234319E-7	-2.58427421855075	2.1931359950720804E-7	-2.9626227062609463	2.9579777837474344E-7	-3.544155369428071	1.9762319354100014E-7	-2.8026023770754156	2.4596756203504485E-7
1864.3787194740678	-0.7016751952469349	-1.4469080942129437E-6	-2.5248696574320397	2.7481142262256544E-7	-2.6442098073661326	2.5554386142998876E-7	-2.4890728443861008	2.5916978882432916E-7	-2.8863152662913003	3.288639744426623E-7	-3.474884995682673	3.518689301138401E-7	-2.408124809081738	1.2084272313777906E-7
1865.3124743000185	-0.7846972653642297	-1.433025080416813E-6	-2.615813066562017	2.591783077700641E-7	-2.710841242223978	2.6500242129940603E-7	-2.511151541556631	2.266803841865123E-7	-2.859739377266831	2.937485356324632E-7	-3.7243439358743755	1.5605727446975674E-7	-2.63342238504153	2.5099518323508786E-7
1866.2462646902698	-0.8228344321250916	-1.4359593986134397E-6	-2.52801856957376	2.49712445333269E-7	-2.631823666393757	3.070434563133182E-7	-2.4867985727531567	2.0230256451288198E-7	-2.913722629348437	2.3141425682192526E-7	-3.6208752752705053	2.1337807692579772E-7	-2.269972816682779	1.3954264343911448E-7
1867.1800410483988	-0.7618819335475564	-1.4576966650742718E-6	-2.4982296315332255	2.446025976467691E-7	-2.7437989212572576	2.947729196472516E-7	-2.4171121833579883	2.498036600855053E-7	-2.90493894699547	2.9570983944515413E-7	-3.6430713337930767	2.600532695175143E-7	-2.538243227280103	2.7416213884194857E-7
1868.1138127478239	-0.7922449195757508	-1.4075664583482E-6	-2.5823700117568174	2.740870934497255E-7	-2.6614914797246456	2.673095739995487E-7	-2.5592965153711185	1.8015118286443326E-7	-2.9244789944754706	3.733325594790102E-7	-3.648796373470263	2.9936218342308256E-7	-2.602338292850898	9.99825200385273E-8
1869.0476039408306	-0.8267621044069529	-1.4272858946027763E-6	-2.675646908581257	2.717674308154135E-7	-2.7657839603722096	1.9080502180467986E-7	-2.5420016018407687	2.8123928316427975E-7	-2.9034519468744597	2.0219871863144374E-7	-3.5751872313293545	2.7436315659373626E-7	-2.4303792709341416	2.387252014239029E-7
1869.9813988650933	-0.8323889514431357	-1.4122329091629366E-6	-2.69994878085951	2.845712840078378E-7	-2.8021352857351305	2.8695874318673256E-7	-2.61985205752509	2.3217848422305465E-7	-3.0659587292207613	3.0231182893556883E-7	-3.6537957618182357	2.471076371064621E-7	-2.7095805320602198	4.23827291130206E-8
1870.9151173244625	-1.0784872751682997	-1.4083123694186859E-6	-2.724932645137111	2.9967020991332905E-7	-2.8526436887681483	2.6005064810439085E-7	-2.5287387456212724	2.4483327101916736E-7	-2.8767369447482958	3.726066366907939E-7	-3.8014248900792817	3.0885089638062896E-7	-2.6153785190903225	1.1325976671015348E-7
1871.8488581074362	-0.8472629794850945	-1.3840199896667134E-6	-2.7411402985453606	2.510622748695278E-7	-2.9687330827116964	3.093949520021602E-7	-2.6174823194742203	2.716878244710835E-7	-3.1124149941735797	3.1169589142944606E-7	-3.7278616414828734	3.0813537400817075E-7	-2.907653213120424	2.0180661386458906E-7
1872.7825820563933	-0.978741860948503	-1.420741072203789E-6	-2.6770447324961424	3.0526306843341546E-7	-2.8355993784964086	2.530819236481216E-7	-2.477829168949808	3.1548788267582776E-7	-3.0380520638492374	2.5664282003617944E-7	-3.7372231422500177	2.078397132567665E-7	-2.826539333623189	1.9326018370552974E-7
1873.716330331912	-0.9150042189285159	-1.3831827754186982E-6	-2.6998311318457127	2.8682786243165986E-7	-2.8678010389208795	2.2831432759819583E-7	-2.793979395713125	2.5712175243744484E-7	-3.194180337091287	2.790594252078933E-7	-3.86826526644555	2.0151361656034104E-7	-2.7875098935686626	3.302528410117233E-7
1874.650045565358	-1.052001771517098	-1.3376753654211035E-6	-2.841292171428601	2.746688906909143E-7	-2.882124150544405	2.863994326346767E-7	-2.643091640302113	2.5890865458380943E-7	-3.0485376715660095	3.3470033749767104E-7	-3.725055002353408	3.082648979684671E-7	-2.985171922124349	1.0299918358331835E-7
1875.5837921398786	-0.9873163681477308	-1.384058964707302E-6	-2.8186184527973333	3.322686489514153E-7	-2.8882944166660307	2.8623986053050274E-7	-2.648828877934388	2.8684162543333026E-7	-3.1940267243319087	3.64668320419363E-7	-3.8307375596328215	2.356161732932564E-7	-2.6320276890809717	2.4463423723359364E-7
1876.517506572474	-1.2692910144105554	-1.410723995927312E-6	-2.8178380144139132	3.077763766424547E-7	-2.817807124555111	2.601767015717512E-7	-2.8835529567939893	2.424249954937962E-7	-3.0874723055296474	3.4688856446393735E-7	-3.9141771576621314	2.8351292330418255E-7	-2.7497624898186097	2.1264259506872647E-7
1877.451266436568	-1.2452064780518413	-1.365726690786943E-6	-2.893416251987219	3.542837994184448E-7	-2.847211293131113	3.3189833066455646E-7	-2.8492488360830714	3.268278071045719E-7	-2.9727086764242916	3.3760255919067434E-7	-3.8240506533871996	3.4341379389215643E-7	-2.977559208869934	2.9981789317989167E-7
1878.3849994367317	-1.1761093838140368	-1.4244753600688317E-6	-2.916160937398672	3.279157385293024E-7	-2.9293597608804705	3.378489017485042E-7	-2.7991911002567837	3.29404151204368E-7	-3.252560570836067	2.8576478924452226E-7	-4.038068004629829	2.521622057228087E-7	-2.753230224435146	1.7242791891053594E-7
1879.3187418180662	-1.2370631787925959	-1.3679479655820653E-6	-2.922081042701999	3.476788416693346E-7	-3.018352834880352	3.2080785327331463E-7	-2.831758231988975	2.676721222997949E-7	-3.172009297543102	3.362553393970242E-7	-4.102728983895346	3.303741331626476E-7	-2.877399334540734	2.7366066457759945E-7
1880.2525203027699	-1.330430356785655	-1.392542170991387E-6	-2.984115978702903	3.277723626170042E-7	-3.081894788146019	3.4920152977623107E-7	-2.8412216593112265	2.937018120920213E-7	-3.363696869048807	3.8821384986455773E-7	-3.977783094075593	3.1633642074294977E-7	-2.9914103746414185	2.4470994949997893E-7
1881.1862502859806	-1.3390205465257168	-1.3464774974256567E-6	-3.0341569346686206	3.436223966017931E-7	-3.1705508455634117	3.5723797467320786E-7	-2.9860007209437236	2.726287202192652E-7	-3.546513631939888	2.847465638491925E-7	-4.079755059697411	2.47802624761263E-7	-3.2032516919649563	1.61091776886059E-7
1882.1199681531177	-1.5113738281652331	-1.3169899634550282E-6	-3.1458784515659013	3.4405152571400223E-7	-3.198709785938263	3.673299387490971E-7	-3.1105649396777153	1.8951776627166455E-7	-3.4406130611896515	3.2424365614114044E-7	-4.278621017255566	2.492705517930633E-7	-3.053359042566556	2.0499423495818378E-7
1883.0537383129608	-1.4112938344478607	-1.31899608203336E-6	-3.234931513046225	3.780623028767677E-7	-3.2273985423147677	3.668927738342332E-7	-3.016047576708453	2.8775828272162643E-7	-3.5717948973178864	4.393191480103742E-7	-4.1346398727460345	3.7795239128583064E-7	-3.214830001959434	2.5015332247748225E-7
1883.9874763463763	-1.627917111851275	-1.3051516087931756E-6	-3.2932361233979464	3.488926018718687E-7	-3.4367477715015413	3.731357737362393E-7	-3.116691884185587	3.1697831397417184E-7	-3.6596767173873053	3.9107362697523413E-7	-4.417969528924335	3.1879293095176666E-7	-3.139468629199725	3.347348752022087E-7
1884.9212622048904	-1.5797043833881617	-1.3111491817539606E-6	-3.3705097939819098	3.667734324408847E-7	-3.4585909895598888	3.149425196977162E-7	-3.172444642654487	3.3465116821075646E-7	-3.6196794940365686	3.9708576390886307E-7	-4.668047216128219	3.1631870193002843E-7	-3.3700945153832436	3.7042201371332033E-7
1885.8549814302967	-1.7649636324495077	-1.3154503807541722E-6	-3.453061519190669	4.068125151464959E-7	-3.568529754132032	3.3181518196918934E-7	-3.414122243012701	3.156772045334572E-7	-3.7348346643977695	3.068823781453837E-7	-4.538038972426545	4.4855667652065527E-7	-3.4374939696146893	1.8379613129877932E-7
1886.788749722604	-1.7591991471126676	-1.313014951336087E-6	-3.475319710249702	3.6386202287674147E-7	-3.601724598556757	3.0793745340969487E-7	-3.3478888454181805	3.2536389477400853E-7	-3.792061780061987	3.706460838557115E-7	-4.335156929763881	4.2964870208651927E-7	-3.5088120756240992	3.3035633531297353E-7
1887.7225123667754	-2.044952493160963	-1.3181767532928186E-6	-3.571258597075939	3.582279137911645E-7	-3.745535733550787	3.6920168763510835E-7	-3.4334736498338834	3.313676153050935E-7	-3.960101885100206	3.5132751576312364E-7	-4.683079288764433	4.2677517142318414E-7	-3.4360702123779516	9.719112206131532E-8
1888.6562891657395	-2.119809942319989	-1.2714692485720825E-6	-3.6178547212233148	4.131958055905705E-7	-3.7874122112989426	3.5004581766469355E-7	-3.5921788896833147	3.9776401605535333E-7	-3.885418036745654	3.778110140006263E-7	-4.6614430777051235	3.708134338808929E-7	-3.437758725996201	3.7105516526848533E-7
1889.590051156522	-2.1190741769969463	-1.2635589874535383E-6	-3.740685334429145	3.742697691919096E-7	-3.802138921618462	4.323467792223339E-7	-3.7457629261272296	3.3309745405232685E-7	-4.0143002478612795	4.0623255747803137E-7	-4.794332832098007	3.9406171699807226E-7	-3.7250006640186677	3.1908564119012496E-7
1890.5238000470415	-2.099338979460299	-1.2771416292056996E-6	-3.767984780793389	4.018555403022294E-7	-3.9233210146427155	3.7368149548362597E-7	-3.75231755312	3.3427268682951095E-7	-3.936926003959444	3.966872636224913E-7	-5.228413254022598	3.7314762120434133E-7	-3.7945118483442526	2.5146043988903753E-7
1891.4575878959913	-2.1753057558089495	-1.2416182932915355E-6	-3.8393610591689744	3.913057409796834E-7	-3.9773914344608783	4.015562200473412E-7	-3.7233843856624196	2.897110325266361E-7	-4.121584300365713	4.5016815743624224E-7	-4.940183781764724	3.4353058782345353E-7	-3.822080935996312	3.4462601949872675E-7
