Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
191.896766179921	57.9981465600431	-3.525975762966771E-5	91.31996659499903	-9.461350626016986E-6	85.80481736585497	-8.45198446174249E-6	82.68293101979154	-5.816937799421601E-6	81.01736480991046	-6.26823373658254E-6	81.15500128743324	-5.402530042011204E-6	79.15870075672865	-6.599326081489402E-6
192.83058446324029	59.33868872001767	-3.502321063413526E-5	91.84590556037922	-9.461914255636525E-6	86.48659934177995	-8.441721403735559E-6	82.93092425699744	-5.868457061210364E-6	81.40173992431826	-6.304233673128508E-6	81.49079041453925	-5.256504449620739E-6	79.76231478555844	-6.65753657322723E-6
193.7643343737139	60.92647112905979	-3.5296618350877645E-5	91.80468124772112	-9.626923969052384E-6	86.61444889381528	-8.473563529527077E-6	82.95516430054393	-5.907920164042912E-6	81.63193662216266	-6.3193827640594394E-6	81.24361315234141	-5.322405771945911E-6	79.32003956402724	-6.870533440120669E-6
194.69815726614135	62.14078031294048	-3.471159969751825E-5	93.03296952384214	-9.28863285019782E-6	87.20446079820394	-8.477525006236165E-6	83.91461808234453	-5.993447137125769E-6	81.36119620088074	-6.389684024467923E-6	80.60208517177539	-5.355020103578096E-6	78.70728112929143	-6.724364808682502E-6
195.63195499944786	63.283001215197146	-3.543301902510687E-5	91.9667990449816	-9.82747188844115E-6	86.55897482261062	-8.673012665329563E-6	82.88550625209298	-6.031722449072324E-6	81.27700478914711	-6.449916633276219E-6	81.22761944410476	-5.429354953570813E-6	79.19756660209252	-6.835830717053358E-6
196.56571517443737	64.75718670710921	-3.5291253592837984E-5	92.42775895694892	-9.825122120079004E-6	86.9854109890759	-8.673055775508862E-6	83.13633693328926	-6.0809536071618865E-6	81.59414370192422	-6.538309845454724E-6	81.32771538333459	-5.504153867634176E-6	79.45037515289508	-6.872834360919342E-6
197.49951276719662	66.39432890061289	-3.5350087069893415E-5	92.77451118268073	-9.982188970983081E-6	87.20547385811805	-8.800142481309924E-6	83.53463300104652	-6.122722747994638E-6	81.72122643060155	-6.536279403130142E-6	81.6659045896747	-5.644964115267712E-6	79.58619729257546	-6.967377076373479E-6
198.43326326024618	67.8757911901921	-3.551598692256181E-5	93.26249888415138	-1.0020326334678453E-5	87.57586874514818	-8.8474253853333E-6	83.92015711005244	-6.20370230201748E-6	82.17052840358681	-6.625153818870047E-6	81.85429228029467	-5.604565512366816E-6	79.5823309226678	-7.090281562586792E-6
199.36702917659355	69.56245704367757	-3.566100293384065E-5	93.56483541242778	-1.0222477360852044E-5	87.71533740535378	-9.015575893596341E-6	83.99983462052685	-6.238667660511964E-6	82.0796164456341	-6.749450171255361E-6	82.02192003754053	-5.66188424359867E-6	79.73058709960718	-7.126837549166644E-6
200.30081467604745	71.02837611641735	-3.586510201718148E-5	93.93733281828463	-1.028669198453318E-5	88.03863329812884	-9.043286865013651E-6	84.20879036507436	-6.355249622484117E-6	82.26937904540036	-6.76050163579731E-6	82.00733165713874	-5.707592198276519E-6	80.01930234409295	-7.2345349806572054E-6
201.23456592416883	72.44560780003667	-3.587780078317422E-5	94.30354608719547	-1.0346403013568046E-5	88.38585702329874	-9.128401186150745E-6	84.5018842741847	-6.455833004782155E-6	82.81368578308158	-6.698564654249501E-6	82.45382452688433	-5.747362555572232E-6	80.36986353649543	-7.084917471960304E-6
202.168333340408	74.10151613596827	-3.60825056919969E-5	94.79500459196667	-1.0467967897877657E-5	88.69860530272126	-9.198567666316408E-6	84.81364674759763	-6.444378366377354E-6	83.0912837046716	-6.787223064990742E-6	82.5797805020755	-5.821535388503981E-6	80.30363084261234	-7.333848994756746E-6
203.10206548953178	75.49333911202848	-3.6070564808839156E-5	95.2888807511578	-1.0464982745227522E-5	89.15155652761459	-9.2329130503609E-6	85.28828947671822	-6.450028289097675E-6	83.44478396905794	-6.915913780294769E-6	83.0982380177487	-5.773604737046477E-6	80.82571415201976	-7.220881916030644E-6
204.03585142386083	77.12237589806318	-3.644251352046473E-5	95.68108953473468	-1.0577219843394009E-5	89.51972916349769	-9.308418063025116E-6	85.38835996176515	-6.528897221017658E-6	83.63242211027278	-6.9326678021224865E-6	83.37062844430858	-5.832756155549329E-6	81.27513417658898	-7.303950391750996E-6
204.96962719822065	78.73101014923304	-3.650290855611554E-5	96.21063368146618	-1.0624606097454708E-5	89.85070612356067	-9.395035613360203E-6	85.8457603007555	-6.519627608288036E-6	84.04697125984563	-6.934734830303511E-6	83.5411164029078	-5.983922749193461E-6	81.44334817906984	-7.39875626539685E-6
205.90342973375442	80.38839748036116	-3.679296111593533E-5	96.65614782956739	-1.0739835632480671E-5	90.234554027766	-9.469789871119182E-6	85.95224106737545	-6.670591352161875E-6	84.27661747650967	-7.01224605547979E-6	83.74313996190375	-5.963583319005983E-6	81.57209922201358	-7.408485424525928E-6
206.8372510859981	81.82299106102437	-3.7006328540669135E-5	97.05350337984662	-1.0845413319061562E-5	90.59173159450293	-9.492714037335576E-6	86.40591384470463	-6.708240227226543E-6	84.45947235574324	-7.016748055897705E-6	84.04276726056229	-6.1164922298039345E-6	81.6482501631746	-7.405421190098465E-6
207.77105072009704	83.26190244778991	-3.728690261777537E-5	97.48217205082376	-1.093378256186443E-5	91.02738616988063	-9.60232655851701E-6	86.6768221738083	-6.766730410583086E-6	84.63634867386685	-7.16428947596501E-6	84.29373365301977	-6.191332936150948E-6	81.93919609429744	-7.5819151328053035E-6
208.7048334608093	85.03594566322863	-3.7679317499364354E-5	97.9495445676148	-1.0978731353253866E-5	91.15762302875518	-9.66230639595325E-6	86.77312320683684	-6.83139259702656E-6	84.51823497977522	-7.248199647933625E-6	84.32602557404475	-6.166956145081616E-6	82.32602245360613	-7.516657175977442E-6
209.63861541187924	86.03795074205846	-3.783889376498704E-5	98.28924254390101	-1.110393709332887E-5	91.55595793351532	-9.73211683161538E-6	87.04409556516579	-6.883372895730294E-6	84.92501389731963	-7.348273070527817E-6	84.5379697246985	-6.333668442562256E-6	82.01504700344343	-7.693546420678069E-6
210.57238987028728	87.44218932185322	-3.819285325775638E-5	98.68108778074384	-1.1211302633879692E-5	91.73695549666881	-9.846114746462535E-6	87.26020093900817	-6.937963633674163E-6	85.11881551560428	-7.37400892086104E-6	84.51295960084958	-6.235070623572756E-6	82.143800506225	-7.82290804668989E-6
211.506177944304	88.66749568469822	-3.852778833472254E-5	98.89500512865682	-1.133366247704434E-5	91.9100027434528	-9.95542401570091E-6	87.40783581456968	-7.063021934680373E-6	85.41822895324893	-7.357982793723103E-6	84.36619527841157	-6.40070622681888E-6	82.52083284121294	-7.822689715727017E-6
212.43999771070665	89.91981515288353	-3.8853692145576085E-5	99.2099882264932	-1.1406628594054052E-5	92.29633022546768	-9.973114486294286E-6	87.49507793251958	-7.114755037805024E-6	85.4533678251836	-7.38186060015077E-6	84.87171410633759	-6.4445053858090565E-6	82.43865987257315	-7.865724002473432E-6
213.37378756797494	90.88503036648035	-3.914140029325451E-5	99.50376475726564	-1.1475282841184116E-5	92.52640101984143	-1.0031398390049438E-5	87.75233136968953	-7.120985128436955E-6	85.44977090921667	-7.473574682648245E-6	84.99289015274157	-6.383282283301927E-6	82.69653997684901	-7.946982178025767E-6
214.30755568266054	92.03146822657436	-3.952669820368775E-5	99.80436261805396	-1.1569746363688881E-5	92.69672492370009	-1.0153032811939386E-5	87.9014557887401	-7.16886905181327E-6	85.68247655365202	-7.5757200318585124E-6	84.85481326552954	-6.592712324629302E-6	82.61360727250576	-7.995513109915892E-6
215.241320749165	93.02308105956763	-3.98715822761183E-5	99.99168560219307	-1.1642621969817685E-5	92.8658034183085	-1.0171981771818093E-5	87.97175601656947	-7.28206267649014E-6	85.73764017472665	-7.615831407106749E-6	85.16004424135794	-6.544933929853507E-6	82.50197591288732	-7.912227155575222E-6
216.17507654118668	93.85078579746187	-4.0157339544564315E-5	100.19021764335533	-1.1739629450050355E-5	92.82552139088511	-1.0264762368225768E-5	88.0404755334769	-7.334834956616862E-6	85.79040499611034	-7.601125406067906E-6	85.0230733284896	-6.5372288824519135E-6	82.34753511731441	-8.078824243111345E-6
217.1088115718376	94.70306478627026	-4.060672235983042E-5	100.37498383348186	-1.1859890533906894E-5	92.99237251505255	-1.032997437132977E-5	87.90328989710126	-7.390284687731731E-6	85.67354631092813	-7.668373458899448E-6	85.05591494657777	-6.694858540698929E-6	82.59857412427664	-8.049534301094759E-6
218.04256497943499	95.63828130811453	-4.103404422262032E-5	100.28607632219791	-1.2012142972589056E-5	93.05279774963856	-1.034324703382938E-5	88.04761164316109	-7.408362964056713E-6	85.72515876011715	-7.680676234052622E-6	84.8134427903728	-6.660024061711737E-6	82.51747383578466	-7.964251015255734E-6
218.97634347963404	96.24015934579074	-4.120015840155183E-5	100.5374334876736	-1.2031095177283122E-5	93.20007531940936	-1.0409763493353353E-5	88.11773987327304	-7.402007269567131E-6	85.89185438636277	-7.63621284668138E-6	85.10155143724246	-6.6378598496968124E-6	82.55653309420897	-8.13175772467636E-6
219.9101143462663	97.00060685258359	-4.169015382500399E-5	100.5136168723305	-1.2137861848715505E-5	93.04768157303333	-1.0452157264741337E-5	88.01597799147878	-7.484736364428212E-6	85.62699552045927	-7.797046122197255E-6	85.12230526520447	-6.639712409968259E-6	82.20661158974355	-8.161604525724867E-6
220.84387560415345	97.75261972751468	-4.19866299079654E-5	100.7782330562671	-1.2141666554235978E-5	93.189047870785	-1.0449737349436548E-5	88.15345366192716	-7.4969410430113215E-6	85.87729306767385	-7.752639448799551E-6	85.11567258360711	-6.6586684121632E-6	82.06836879769197	-8.132962707276415E-6
221.7776623029714	98.42366157192737	-4.23928056707482E-5	100.88342060272892	-1.2252874794361899E-5	93.1704067774117	-1.0554761909622003E-5	87.95112460425922	-7.530852975529812E-6	85.77040176838636	-7.779657630692803E-6	84.86336591772057	-6.83490930856842E-6	82.17545213550329	-8.160368885399525E-6
222.71139307808943	99.15632053092122	-4.278166266566901E-5	100.79942425588767	-1.2334738281862098E-5	93.17867308557034	-1.0556680867714936E-5	87.89984917959997	-7.516313332271452E-6	85.57992730703619	-7.76880073271307E-6	84.8500114320354	-6.798328301893671E-6	81.86789606110408	-8.314440755398787E-6
223.64520754349317	99.58085494674742	-4.309708762653512E-5	100.84878646147747	-1.2348754799998868E-5	93.17998564466833	-1.0623305196340066E-5	88.01781797621932	-7.5728012737661705E-6	85.46862029946513	-7.825551926312081E-6	84.78023894876242	-6.905604044940493E-6	82.07078016778597	-8.225957029885146E-6
224.57899121058085	100.18235081061721	-4.339573566994266E-5	100.89921654822926	-1.2394504145909552E-5	93.15902919396758	-1.0628315254717453E-5	87.89832407342536	-7.534403998376202E-6	85.65013998746872	-7.81190957233032E-6	84.68538499555804	-6.820321682576348E-6	82.03232962867388	-8.113645191490168E-6
225.51274531793632	100.61821635626256	-4.3708141062573456E-5	100.97908429304759	-1.2444673912132172E-5	93.17905634194612	-1.0640898001581075E-5	87.82872883762631	-7.605789345044696E-6	85.70648232681884	-7.818867854847528E-6	84.44335806437515	-6.854511120093284E-6	81.79577755011044	-8.273880120379361E-6
226.44650047802932	101.19450816512108	-4.402356574003378E-5	101.0133286875983	-1.248328927051326E-5	93.22058009654283	-1.0644981343121567E-5	87.91186788145986	-7.637589582444167E-6	85.38189071168502	-7.847049344132046E-6	84.49364167790522	-6.824223786699852E-6	81.74207790883688	-8.418313295065454E-6
227.38029988002782	101.68071981798857	-4.440132845747E-5	100.96758246049285	-1.2563863039229215E-5	93.16235363930464	-1.0693615767747163E-5	87.8870726238404	-7.671320402180375E-6	85.41318245480458	-7.907878056631273E-6	84.42729883302341	-6.920415963886865E-6	81.78215159590428	-8.303036255105802E-6
228.31407615566215	102.16712524462491	-4.470204735132423E-5	101.0169906175385	-1.2614919048221381E-5	93.22105209007859	-1.0734468114105946E-5	87.82566206476518	-7.728821344378582E-6	85.39775379498799	-7.810572679840217E-6	84.38820497082038	-6.972643000102707E-6	81.86834592830677	-8.434140443503135E-6
229.24786833012058	102.63522877264768	-4.502085992061426E-5	101.14062073702614	-1.2624436998254348E-5	93.18314809501172	-1.0732224326868555E-5	87.76632039994001	-7.695992416843257E-6	85.40125172088544	-7.925006880891029E-6	84.5017920597033	-6.833558005575862E-6	81.64697073858518	-8.329698422519479E-6
230.18162843000854	103.0134413074702	-4.5264675072841695E-5	101.185973820587	-1.2713356611299598E-5	93.18431812375783	-1.0768433978248387E-5	87.9011533175196	-7.674885455235088E-6	85.45278827928834	-7.92450350490525E-6	84.42452598159963	-6.89155576725993E-6	81.84151495190767	-8.354348418333229E-6
231.11542725551078	103.499193768017	-4.5620878501702604E-5	101.28124450705945	-1.2737052599780837E-5	93.17932817190885	-1.0769182036211644E-5	87.8278574858393	-7.735467434852563E-6	85.46686353700028	-7.911311330265238E-6	84.56605598669161	-7.0053320267212126E-6	81.85456213297752	-8.376649640194221E-6
232.04926618659434	103.87358180992305	-4.588744869460506E-5	101.34906835729878	-1.2805077882085286E-5	93.30640070065856	-1.0828471686885973E-5	87.92166961303779	-7.721701017595877E-6	85.50897487501304	-7.91855975645488E-6	84.66684054921974	-6.8848299159313304E-6	81.85817929930411	-8.458198239896591E-6
232.98308143448762	104.35838543064892	-4.613293150042925E-5	101.44127623488505	-1.2831763511126379E-5	93.4100047968328	-1.084596871121985E-5	87.9164535115872	-7.785831608369767E-6	85.41606032600005	-7.961771934836934E-6	84.77948059480299	-6.886204778035893E-6	81.7731242002203	-8.335592369528884E-6
233.9168907930847	104.7006219541654	-4.639302862897586E-5	101.56529544418056	-1.2836097814591208E-5	93.38653466552496	-1.0842424402735532E-5	87.99579337558576	-7.757105464336063E-6	85.36971638268895	-7.90990520954722E-6	84.5288004340096	-6.927930377495582E-6	81.65338645531581	-8.318776374898409E-6
234.85060230040514	105.15090125985444	-4.666870898686621E-5	101.60845883873601	-1.2868305015734349E-5	93.54597519487143	-1.082942797715701E-5	88.14962739284549	-7.67676329556064E-6	85.78490299400356	-7.924810693732564E-6	84.79736463590102	-6.845956421241148E-6	81.9960560454772	-8.389490891012928E-6
235.78437514233565	105.41621912829578	-4.6760443682044195E-5	101.71308381669223	-1.2891570093744221E-5	93.65618171691895	-1.0778476064786277E-5	88.23106086360556	-7.71236329615913E-6	85.73338530047073	-7.915885914540262E-6	84.83571334996007	-6.923448242717196E-6	82.25634999343983	-8.269391350040819E-6
236.71814170777753	105.72628920245916	-4.6963157708866004E-5	101.8677022010088	-1.2931201909876123E-5	93.73728004544974	-1.0810589955739466E-5	88.26157069631985	-7.748196233342219E-6	85.92873900466495	-7.855202659464661E-6	84.94979714669965	-6.873491508290733E-6	82.12720273893613	-8.271163067129938E-6
237.6519134902954	106.2399730514735	-4.725597832565861E-5	101.99593404742579	-1.2953887936011701E-5	93.83819270655513	-1.0844869478347888E-5	88.34100792344127	-7.746092851350825E-6	85.89547542648182	-7.97916469707721E-6	84.94666213068095	-6.895897181180511E-6	82.38024463733801	-8.328123781623493E-6
238.5856876245736	106.671729542315	-4.7536714143777195E-5	102.1735883175085	-1.303410682807198E-5	93.98394150882959	-1.0941403166666517E-5	88.47130816216979	-7.776916711282948E-6	86.0539045524266	-7.893300910250399E-6	85.1679040518674	-6.921088354332528E-6	82.180866066653	-8.39455674785515E-6
239.51943654072286	107.2596211405471	-4.785248613608308E-5	102.33534840059777	-1.3133336259730697E-5	94.02754351645709	-1.099099364682926E-5	88.53875699426446	-7.827425245397168E-6	86.04950096458197	-7.911608729779988E-6	85.11973076449199	-6.990987672482102E-6	82.40755418516122	-8.40703787066784E-6
240.4531798400882	107.68003908079118	-4.810524051514529E-5	102.51834490771095	-1.3152889416231716E-5	94.09698737859726	-1.1016132767493184E-5	88.58048469466823	-7.819864187820006E-6	86.01504097133875	-8.059768913931277E-6	85.10475773906165	-7.028181544745221E-6	82.36923564798556	-8.327150234065195E-6
241.38695951545273	108.1085794577375	-4.840699857259893E-5	102.54042919538915	-1.3252464484620662E-5	94.11704822927713	-1.1034043716380982E-5	88.56088414894683	-7.872114318147324E-6	86.13199223246839	-8.02430876077399E-6	85.03528099236163	-6.9372760170379795E-6	82.22911465397247	-8.360157324552821E-6
242.32077304041422	108.4814198249951	-4.869919808817431E-5	102.63290935195982	-1.3312851322096664E-5	94.20537984669208	-1.109020793296859E-5	88.6057571928416	-7.842217004695623E-6	86.21234430372715	-8.014478731911177E-6	85.17876135896553	-7.067328762618236E-6	82.2970710482735	-8.435880876299742E-6
243.2545762007236	108.81701863277704	-4.892209233257064E-5	102.79708083284397	-1.3378565997939794E-5	94.18625235781073	-1.1093200594880628E-5	88.63135985285044	-7.940199631482523E-6	85.98415960123141	-8.032813436930763E-6	84.97284729507837	-7.025943799383828E-6	82.2404506246631	-8.48040714944846E-6
244.18833079135385	109.23168139345944	-4.9204355658652335E-5	102.85312370707591	-1.3462426756000683E-5	94.28111818507314	-1.1149425318671217E-5	88.64145991099733	-7.97395625731415E-6	86.10091179526515	-8.066063366939693E-6	84.94219507277012	-7.06118122643267E-6	82.65064751929961	-8.392174264595942E-6
245.12211852538562	109.58916413597763	-4.949902498862564E-5	102.93355668211977	-1.3538004555571664E-5	94.24159040004015	-1.1195237108100654E-5	88.60333773706641	-7.899431358274837E-6	85.9699610206816	-8.12242199159934E-6	84.88129970566793	-6.932485250186503E-6	82.11068757222249	-8.448799680513077E-6
246.05593469178643	109.89678345154971	-4.975978844797273E-5	103.06464466825128	-1.3580097748551348E-5	94.34314797893167	-1.121707513286103E-5	88.47816638967821	-7.983610924011691E-6	86.06672406693299	-8.126630287113947E-6	85.10429348728873	-7.001652786767061E-6	82.07682794676377	-8.327447590068853E-6
246.98970480012872	110.24808470252901	-4.997883142447034E-5	103.08839828458925	-1.3653234501207E-5	94.3313762396574	-1.1252304552304985E-5	88.57652135619095	-8.009094775778111E-6	85.88249441650179	-8.134816798327475E-6	85.01206615499474	-7.035236931795489E-6	82.18199399457528	-8.49411931530986E-6
247.9235330227611	110.66722511872649	-5.026799924125956E-5	103.17974529477458	-1.3708422040184049E-5	94.31471873298287	-1.1287821821803632E-5	88.46092309909207	-8.039557934683028E-6	85.92496904482444	-8.133048803627967E-6	84.75549103861505	-7.090059503388031E-6	81.93518181374439	-8.561378652536099E-6
248.85727758073773	110.88998719956726	-5.04963637470844E-5	103.26059681922197	-1.3754161331603883E-5	94.38845267221332	-1.1304863838260864E-5	88.60732516646385	-8.07305696407933E-6	85.89382464604245	-8.221836498005711E-6	85.036425977268	-7.139392642779171E-6	82.24663596141797	-8.640072608027242E-6
249.79109056305853	111.15642184950411	-5.0804864032835077E-5	103.31026477428775	-1.3845154664218865E-5	94.30208003893495	-1.137427098330977E-5	88.54719216908727	-8.055767502667733E-6	85.90002884881363	-8.140998850949719E-6	84.96455852958289	-7.101631313166063E-6	81.95888742059469	-8.57100818103427E-6
250.7248489565848	111.41429113782942	-5.101237568476576E-5	103.31205217105646	-1.3924610997269581E-5	94.38917545676232	-1.138873273805134E-5	88.55123468807766	-8.104947076261222E-6	85.69486401809587	-8.221798606025739E-6	84.91914664412087	-7.028324618315736E-6	82.02604001989731	-8.58520929936423E-6
251.65914745628814	111.78249440714717	-5.12369756905407E-5	103.4606469180435	-1.3968388292818145E-5	94.37751535996794	-1.1419158232289149E-5	88.53854170654502	-8.155921948008136E-6	85.90990214629306	-8.177022208222091E-6	84.64875934340738	-7.250280870088187E-6	81.89994404006463	-8.50767096278405E-6
252.59289852333072	112.0331166330725	-5.1497830222803494E-5	103.51038840661447	-1.4047229331325573E-5	94.39608734771609	-1.1454266881546934E-5	88.48560119100979	-8.11060878852998E-6	85.88980768124263	-8.15896981547417E-6	84.63640801202168	-7.209073731285893E-6	81.66629209254796	-8.625989960481652E-6
253.52669768285747	112.36560539714992	-5.175304407175767E-5	103.47453448114295	-1.4079343429828777E-5	94.34928543716669	-1.144600268785791E-5	88.40739564810481	-8.186141043387479E-6	85.7206609994173	-8.265422498568767E-6	84.61170133338733	-7.336692194066129E-6	82.02512386613168	-8.496750289645769E-6
254.46046859800813	112.45270488318056	-5.1961453874059646E-5	103.59877161681652	-1.4139304503097008E-5	94.3971464022994	-1.1506779434916669E-5	88.19957475577083	-8.16998584279387E-6	85.7206609994173	-8.265422498568767E-6	84.38802293823524	-7.224106953333042E-6	81.9338327927085	-8.597954153293375E-6
255.394223573804	112.76903181243688	-5.2056415798637685E-5	103.64254627811412	-1.4185664926491418E-5	94.24676273092628	-1.1553177105292403E-5	88.40952007472515	-8.191298435877685E-6	85.84202827182081	-8.197736476432522E-6	84.75555476952682	-7.265168249403253E-6	81.56889040023088	-8.618072143542148E-6
256.32797681653506	113.0127046154812	-5.2415501017600175E-5	103.64826140428583	-1.4278925495089963E-5	94.39425365552306	-1.15786488268283E-5	88.52682099172047	-8.20152440317934E-6	85.79640161328845	-8.301902397589827E-6	84.55281781811605	-7.2607801789177076E-6	81.53512419359042	-8.655084628819554E-6
257.2623450008631	113.30422230716795	-5.25704073025555E-5	103.8057625728349	-1.4299841161322108E-5	94.51016163527966	-1.1606613466964128E-5	88.43681750233684	-8.20503422048275E-6	85.58990875797139	-8.290922493739726E-6	84.55281781811605	-7.2607801789177076E-6	81.45376119246849	-8.697895966852212E-6
274.4635054814817	113.30422230716795	-5.25704073025555E-5	104.68050942073266	-1.542641042422477E-5	93.92541032209992	-1.2088978867567078E-5	87.39749303779432	-8.498817545068738E-6	84.59427319384284	-8.347242842377846E-6	83.62102774462916	-7.502267298208006E-6	80.0710395580301	-9.027988537058763E-6
